pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart
-150,z,,,,,33,3,135,3,848.3591766,,848.3442745,848.3591766,849.3436214,849.3436214,849.3436214,849.3436214,849.3600688,850.344206,850.344206,850.8637837,z,1,0.5087642,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-150,z,,,,,34,0,136,3,850.8787876,,850.8644067,850.8787876,851.8796948,851.8796948,851.8796948,851.8796948,851.8796948,852.8638472,852.8638472,853.449371,z,1,0.5775896,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,,,,,34,1,137,1,853.4645555,,853.4500278,853.4645555,854.448684,854.448684,854.448684,854.448684,854.4655333,855.4501576,855.4501576,855.9016432,v,1,0.4407842,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
50,c,,,,,34,2,138,2,855.9169867,,855.9024025,855.9169867,856.9019861,856.9019861,856.9019861,856.9019861,856.9186604,857.9026689,857.9026689,858.9050433,c,1,0.991136,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,,,,,34,3,139,1,858.9205506,,858.9056852,858.9205506,859.9050052,859.9050052,859.9050052,859.9050052,859.9218434,860.9059812,860.9059812,861.6077598,v,1,0.6898324,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-50,x,,,,,35,0,140,0,861.6233376,,861.6089356,861.6233376,862.6078138,862.6078138,862.6078138,862.6078138,862.6243874,863.6090033,863.6090033,864.3277412,x,1,0.7139786,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-150,z,,,,,35,1,141,3,864.3429074,,864.328474,864.3429074,865.3277474,865.3277474,865.3277474,865.3277474,865.344452,866.3289132,866.3289132,867.0470208,z,1,0.7018503,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-50,x,,,,,35,2,142,0,867.0626191,,867.047648,867.0626191,868.0471351,868.0471351,868.0471351,868.0471351,868.0639707,869.0487182,869.0487182,869.9351498,x,1,0.8847749,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
50,c,,,,,35,3,143,2,869.9493378,,869.9358475,869.9493378,870.9507826,870.9507826,870.9507826,870.9507826,870.9507826,871.9349938,871.9349938,872.9703122,c,1,1.0285936,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-50,x,,,,,36,0,144,0,872.9857605,,872.9709535,872.9857605,873.970634,873.970634,873.970634,873.970634,873.987304,874.9712625,874.9712625,876.1238353,x,1,1.1380209,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,,,,,36,1,145,1,876.1392468,,876.1245129,876.1392468,877.1239287,877.1239287,877.1239287,877.1239287,877.1407405,878.125187,878.125187,879.1612999,v,1,1.0342881,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-50,x,,,,,36,2,146,0,879.1759079,,879.1619853,879.1759079,880.1604256,880.1604256,880.1604256,880.1604256,880.1773799,881.1615813,881.1615813,882.3478435,x,1,1.1814281,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
50,c,,,,,36,3,147,2,882.3630753,,882.3484899,882.3630753,883.3478761,883.3478761,883.3478761,883.3478761,883.3637075,884.3485607,884.3485607,885.685224,c,1,1.3351126,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-50,x,,,,,37,0,148,0,885.699879,,885.6860397,885.699879,886.7011217,886.7011217,886.7011217,886.7011217,886.7011217,887.6854761,887.6854761,888.4376035,x,1,0.7380623,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
50,c,,,,,37,1,149,2,888.4528658,,888.4382426,888.4528658,889.4372084,889.4372084,889.4372084,889.4372084,889.4539533,890.4384092,890.4384092,891.3407367,c,1,0.8942021,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-150,z,,,,,37,2,150,3,891.3562658,,891.3413816,891.3562658,892.3410509,892.3410509,892.3410509,892.3410509,892.357327,893.342134,893.342134,894.1605583,z,1,0.8146505,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,,,,,37,3,151,1,894.1755363,,894.1612152,894.1755363,895.1602239,895.1602239,895.1602239,895.1602239,895.1774533,896.1612112,896.1612112,897.4809565,v,1,1.3037177,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
50,c,,,,,38,0,152,2,897.4967916,,897.4820563,897.4967916,898.4968476,898.4968476,898.4968476,898.4968476,898.4968476,899.4821952,899.4821952,900.7514231,c,1,1.2539658,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-50,x,,,,,38,1,153,0,900.7669386,,900.7520736,900.7669386,901.7511453,901.7511453,901.7511453,901.7511453,901.7675719,902.7526641,902.7526641,903.704142,x,1,0.9373351,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,,,,,38,2,154,1,903.7195405,,903.7048221,903.7195405,904.704281,904.704281,904.704281,904.704281,904.720978,905.705319,905.705319,906.3569751,v,1,0.6468001,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-50,x,,,,,38,3,155,0,906.3727004,,906.357606,906.3727004,907.3572812,907.3572812,907.3572812,907.3572812,907.373609,908.358538,908.358538,909.0276255,x,1,0.6625706,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-150,z,,,,,39,0,156,3,909.0427268,,909.0283119,909.0427268,910.0433828,910.0433828,910.0433828,910.0433828,910.0433828,911.0280591,911.0280591,912.0134205,z,1,0.9696101,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-50,x,,,,,39,1,157,0,912.0289016,,912.0140959,912.0289016,913.0133848,913.0133848,913.0133848,913.0133848,913.0299625,914.0142316,914.0142316,914.849945,x,1,0.8262481,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-50,x,,,,,39,2,158,0,914.865329,,914.8506782,914.865329,915.8499486,915.8499486,915.8499486,915.8499486,915.866751,916.8507855,916.8507855,917.4691972,x,1,0.6161831,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-50,x,,,,,39,3,159,0,917.4855057,,917.4698591,917.4855057,918.4695973,918.4695973,918.4695973,918.4695973,918.4859107,919.4710193,919.4710193,920.2556441,x,1,0.7715399,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-150,z,,,,,40,0,160,3,920.2716399,,920.2562709,920.2716399,921.2559962,921.2559962,921.2559962,921.2559962,921.2723251,922.2570697,922.2570697,923.1426102,z,1,0.8777427,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-50,x,,,,,40,1,161,0,923.1580777,,923.1432535,923.1580777,924.14251,924.14251,924.14251,924.14251,924.1592169,925.1436309,925.1436309,926.0957205,x,1,0.9497454,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
50,c,,,,,40,2,162,2,926.1114488,,926.0964296,926.1114488,927.095564,927.095564,927.095564,927.095564,927.1122413,928.096673,928.096673,928.932952,c,1,0.8324505,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-150,z,,,,,40,3,163,3,928.9476794,,928.9338604,928.9476794,929.9485247,929.9485247,929.9485247,929.9485247,929.9485247,930.9330255,930.9330255,931.3679629,z,1,0.4297955,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-150,z,,,,,41,0,164,3,931.3839713,,931.3686314,931.3839713,932.3679287,932.3679287,932.3679287,932.3679287,932.3845948,933.36893,933.36893,933.8710156,z,1,0.493997,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,,,,,41,1,165,1,933.8862931,,933.8719227,933.8862931,934.8709345,934.8709345,934.8709345,934.8709345,934.8875223,935.8721131,935.8721131,936.4738654,v,1,0.5853351,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,,,,,41,2,166,1,936.489232,,936.474628,936.489232,937.4736834,937.4736834,937.4736834,937.4736834,937.4901156,938.4747901,938.4747901,938.9931226,v,1,0.5125712,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
50,c,,,,,41,3,167,2,939.0084926,,938.9937477,939.0084926,939.9933765,939.9933765,939.9933765,939.9933765,940.009953,940.9940483,940.9940483,941.5795813,c,1,0.5700676,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,,,,,42,0,168,1,941.595273,,941.5802804,941.595273,942.5794814,942.5794814,942.5794814,942.5794814,942.5961722,943.5803793,943.5803793,944.1323237,v,1,0.5463648,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,,,,,42,1,169,1,944.1475633,,944.1329899,944.1475633,945.1319792,945.1319792,945.1319792,945.1319792,945.148766,946.1334785,946.1334785,946.484958,v,1,0.3421568,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-150,z,,,,,42,2,170,3,946.5004052,,946.4856016,946.5004052,947.4845344,947.4845344,947.4845344,947.4845344,947.5014943,948.4858909,948.4858909,948.9548881,z,1,0.4675857,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-50,x,,,,,42,3,171,0,948.9692302,,948.9556114,948.9692302,949.9544699,949.9544699,949.9544699,949.9544699,949.9704265,950.954949,950.954949,951.7241542,x,1,0.7590854,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,,,,,43,0,172,1,951.7393649,,951.7248,951.7393649,952.7239566,952.7239566,952.7239566,952.7239566,952.7405335,953.7250867,953.7250867,954.760629,v,1,1.0325433,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
50,c,,,,,43,1,173,2,954.7760347,,954.7613948,954.7760347,955.7604198,955.7604198,955.7604198,955.7604198,955.7777469,956.7616366,956.7616366,957.4966284,c,1,0.7262923,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
50,c,,,,,43,2,174,2,957.5123862,,957.4972616,957.5123862,958.4968234,958.4968234,958.4968234,958.4968234,958.5138075,959.4976072,959.4976072,960.1330095,c,1,0.6279288,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
50,c,,,,,43,3,175,2,960.1486881,,960.1336782,960.1486881,961.1329956,961.1329956,961.1329956,961.1329956,961.1496622,962.1342934,962.1342934,962.5689265,c,1,0.4185449,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-50,x,,,,,44,0,176,0,962.5849429,,962.5696791,962.5849429,963.5690823,963.5690823,963.5690823,963.5690823,963.5864907,964.569806,964.569806,965.1727899,x,1,0.6006833,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,,,,,44,1,177,1,965.1878514,,965.1734161,965.1878514,966.1890511,966.1890511,966.1890511,966.1890511,966.1890511,967.173605,967.173605,967.6911976,v,1,0.5129287,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,,,,,44,2,178,1,967.7067488,,967.69182,967.7067488,968.6918391,968.6918391,968.6918391,968.6918391,968.7086552,969.6927457,969.6927457,970.1949061,v,1,0.5002995,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,,,,,44,3,179,1,970.2095972,,970.195567,970.2095972,971.211337,971.211337,971.211337,971.211337,971.211337,972.1954021,972.1954021,972.7141447,v,1,0.5159615,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,,,,,45,0,180,1,972.7293054,,972.7147811,972.7293054,973.7135751,973.7135751,973.7135751,973.7135751,973.7302481,974.7145189,974.7145189,975.2161682,v,1,0.4952369,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
50,c,,,,,45,1,181,2,975.2317561,,975.2169471,975.2317561,976.2167212,976.2167212,976.2167212,976.2167212,976.2332141,977.2173017,977.2173017,977.8694553,c,1,0.6441009,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
50,c,,,,,45,2,182,2,977.8851035,,977.8701787,977.8851035,978.8692255,978.8692255,978.8692255,978.8692255,978.8863343,979.8704964,979.8704964,980.5558032,c,1,0.6822551,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-50,x,,,,,45,3,183,0,980.5708856,,980.5565224,980.5708856,981.5555331,981.5555331,981.5555331,981.5555331,981.5727897,982.5571906,982.5571906,983.1258466,x,1,0.5668997,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-150,z,,,,,46,0,184,3,983.1406995,,983.1265194,983.1406995,984.1418032,984.1418032,984.1418032,984.1418032,984.1418032,985.1261215,985.1261215,985.7452014,z,1,0.6049891,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
50,c,,,,,46,1,185,2,985.7606348,,985.7458613,985.7606348,986.7451682,986.7451682,986.7451682,986.7451682,986.7614068,987.7457113,987.7457113,988.7310871,c,1,0.9728651,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-150,z,,,,,46,2,186,3,988.7470146,,988.7317726,988.7470146,989.7311257,989.7311257,989.7311257,989.7311257,989.747911,990.7320625,990.7320625,991.5843156,z,1,0.8354125,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-150,z,,,,,46,3,187,3,991.6002005,,991.584966,991.6002005,992.5846249,992.5846249,992.5846249,992.5846249,992.6009992,993.5853683,993.5853683,994.1703334,z,1,0.5785294,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
50,c,,,,,47,0,188,2,994.1861978,,994.171174,994.1861978,995.1703385,995.1703385,995.1703385,995.1703385,995.1872099,996.1718185,996.1718185,997.1072188,c,1,0.9236324,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-150,z,,,,,47,1,189,3,997.1225784,,997.107844,997.1225784,998.1072263,998.1072263,998.1072263,998.1072263,998.1236647,999.1082838,999.1082838,999.7598313,z,1,0.6406786,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,,,,,47,2,190,1,999.7755511,,999.7604993,999.7755511,1000.759856,1000.759856,1000.759856,1000.759856,1000.776645,1001.76106,1001.76106,1002.64667,v,1,0.8829324,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
50,c,,,,,47,3,191,2,1002.662213,,1002.647358,1002.662213,1003.646244,1003.646244,1003.646244,1003.646244,1003.664209,1004.647239,1004.647239,1005.700784,c,1,1.0503337,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,,,,,48,0,192,1,1005.715551,,1005.701662,1005.715551,1006.716395,1006.716395,1006.716395,1006.716395,1006.716395,1007.701094,1007.701094,1008.553227,v,1,0.8467126,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,,,,,48,1,193,1,1008.568542,,1008.55386,1008.568542,1009.553056,1009.553056,1009.553056,1009.553056,1009.569709,1010.554373,1010.554373,1011.006049,v,1,0.4498687,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
50,c,,,,,48,2,194,2,1011.02133,,1011.006879,1011.02133,1012.005858,1012.005858,1012.005858,1012.005858,1012.022599,1013.006886,1013.006886,1013.708347,c,1,0.6874368,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
50,c,,,,,48,3,195,2,1013.723673,,1013.70912,1013.723673,1014.708769,1014.708769,1014.708769,1014.708769,1014.725483,1015.709193,1015.709193,1016.028283,c,1,0.3173266,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,,,,,49,0,196,1,1016.043521,,1016.029124,1016.043521,1017.027803,1017.027803,1017.027803,1017.027803,1017.044969,1018.029529,1018.029529,1018.580968,v,1,0.5495227,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-150,z,,,,,49,1,197,3,1018.596221,,1018.581615,1018.596221,1019.580601,1019.580601,1019.580601,1019.580601,1019.59763,1020.582056,1020.582056,1021.200838,z,1,0.6121514,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
-150,z,,,,,49,2,198,3,1021.215798,,1021.201717,1021.215798,1022.199931,1022.199931,1022.199931,1022.199931,1022.217105,1023.201538,1023.201538,1024.554091,z,1,1.337105,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
150,v,,,,,49,3,199,1,1024.56968,,1024.554717,1024.56968,1025.554379,1025.554379,1025.554379,1025.554379,1025.571216,1026.555241,1026.555241,1027.540778,v,1,0.9790023,None,568810,1,2024-10-11_19h04.27.544,MotorSequenceLearning,2024.1.5,None,2024-10-11 19h04.31.260832 +0530
